i,j,sim
93,126,0.8140280763607859
93,127,0.467485322751702
93,128,0.467485322751702
93,129,0.5452638426044819
93,130,0.25859772344904774
93,131,0.5452638426044819
93,132,0.8140280763607859
93,133,0.570681869720971
93,134,0.5034883404491748
93,135,0.5280224665563916
93,136,0.4892824879885743
93,137,0.3062843482500058
93,138,0.5898031905677918
93,139,0.4892824879885743
93,140,0.5709429411045697
93,141,0.4465505970957867
93,142,0.456783253784006
93,143,0.5133295167949903
93,144,0.5452638426044819
93,145,0.46305370778168015
93,146,0.45029598103957885
93,147,0.5452638426044819
93,148,0.6161685200941094
93,149,0.8140280763607859
93,150,0.570681869720971
93,151,0.6557025164393654
93,152,0.47456244734507147
93,153,0.548990914900687
93,154,0.5452638426044819
93,155,0.5452638426044819
93,156,0.4560970227577764
93,157,0.45609702275777636
93,158,0.570681869720971
93,159,0.570681869720971
93,160,0.548990914900687
93,161,0.31091335109020735
93,162,0.4360302640968412
93,163,0.39864117523858633
93,164,0.4892824879885743
63,110,0.291096957653616
63,111,0.5780743292935917
63,112,0.3489437514145852
63,113,0.5329572164942701
63,114,0.2450870327699231
63,115,0.2553196894581425
63,116,0.3489437514145852
63,117,0.2878189236627107
63,118,0.2878189236627107
63,119,0.22462171939348435
63,120,0.2630293384190696
63,121,0.5420362922033728
63,122,0.291096957653616
63,123,0.3902896102021619
63,124,0.291096957653616
63,125,0.291096957653616
63,126,0.291096957653616
63,127,0.2553196894581425
63,128,0.2553196894581425
63,129,0.2878189236627107
63,130,0.6520213347680326
63,131,0.2878189236627107
63,132,0.291096957653616
63,133,0.3489437514145852
63,134,0.24836506676082837
63,135,0.4840189814159245
63,136,0.6389949451914414
63,137,0.3018527332799839
63,138,0.28338730869268886
63,139,0.291096957653616
63,140,0.34920482279818393
63,141,0.2450870327699231
63,142,0.6520213347680326
63,143,0.3326995896607041
