i,j,sim
13,42,0.09008956207635777
13,43,0.08054813595891441
13,44,0.08522344452840117
13,45,0.08807711108701699
13,46,0.08522344452840117
13,47,0.07946621129416126
13,48,0.0799335408632997
13,49,0.09755727902780723
30,39,0.5409659145813585
30,40,0.6743292975153076
30,41,0.4883568658671226
21,30,0.09082216611224264
21,31,0.09382239887611182
21,32,0.08497158983694975
21,33,0.10408902124350243
21,34,0.10708344325776309
21,35,0.10493333661249761
21,36,0.10522831867111018
21,37,0.08507282190038024
21,38,0.08320898046823416
21,39,0.0890926236396551
21,40,0.09599713649976688
21,41,0.09452950918966385
21,42,0.09640593580384733
21,43,0.08507282190038022
21,44,0.09040083476667365
21,45,0.09343751279105278
21,46,0.09040083476667365
21,47,0.08382357556384887
21,48,0.08435699474133505
21,49,0.10421750945345243
22,23,1.0
22,24,0.10204277182979737
22,25,0.08320898046823416
22,26,0.09310657171706666
22,27,0.07851998609924268
22,28,0.07851998609924268
22,29,0.09082216611224264
22,30,0.09082216611224264
22,31,0.09382239887611182
22,32,0.08497158983694975
22,33,0.10408902124350243
22,34,0.10708344325776309
22,35,0.10493333661249761
22,36,0.10522831867111018
22,37,0.08507282190038024
22,38,0.08320898046823416
22,39,0.0890926236396551
22,40,0.09599713649976688
22,41,0.09452950918966385
22,42,0.09640593580384733
22,43,0.08507282190038022
22,44,0.09040083476667365
22,45,0.09343751279105278
22,46,0.09040083476667365
22,47,0.08382357556384887
22,48,0.08435699474133505
22,49,0.10421750945345243
23,24,0.10204277182979737
23,25,0.08320898046823416
23,26,0.09310657171706666
23,27,0.07851998609924268
6,46,0.07537174189884341
6,47,0.09672387446026193
6,48,0.07134082697997146
6,49,0.08507282190038024
7,8,0.958575088530196
7,9,0.9674445157046954
7,10,0.958575088530196
7,11,0.958575088530196
7,12,0.958575088530196
7,13,0.9674445157046954
7,14,0.958575088530196
7,15,0.75456742412998
7,16,0.5569242834224257
7,17,0.958575088530196
7,18,0.5258959339712204
7,19,0.39613513261566324
7,20,0.4408182832124321
7,21,0.958575088530196
7,22,0.958575088530196
7,23,0.958575088530196
7,24,0.0967042468133189
7,25,0.07954738721228977
7,26,0.08870774881742086
7,27,0.07522320880641625
7,28,0.07522320880641625
7,29,0.08632971020297148
7,30,0.08632971020297148
7,31,0.08932234391303556
23,28,0.07851998609924268
23,29,0.09082216611224264
23,30,0.09082216611224264
23,31,0.09382239887611182
23,32,0.08497158983694975
23,33,0.10408902124350243
23,34,0.10708344325776309
23,35,0.10493333661249761
23,36,0.10522831867111018
23,37,0.08507282190038024
23,38,0.08320898046823416
23,39,0.0890926236396551
23,40,0.09599713649976688
23,41,0.09452950918966385
23,42,0.09640593580384733
23,43,0.08507282190038022
23,44,0.09040083476667365
23,45,0.09343751279105278
23,46,0.09040083476667365
23,47,0.08382357556384887
23,48,0.08435699474133505
23,49,0.10421750945345243
24,25,0.4695233217008792
24,26,0.7285632581323913
